artist,album,date,week_num,meta_score,user_score
Black Francis,Non Stop Erotik,"March 30, 2010",13,69,85
Kelley Stoltz,To Dreamers,"October 12, 2010",41,69,85
The Black Angels,Phosphene Dream,"September 14, 2010",37,69,85
Mark Ronson and the Business Intl,Record Collection,"September 28, 2010",39,69,85
Department of Eagles,Archive 2003-2006,"July 20, 2010",29,69,85
Suuns,Zeroes QC,"October 12, 2010",41,69,85
Ra Ra Riot,The  Orchard,"August 24, 2010",34,69,85
My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,"November 22, 2010",47,69,85
Alkaline Trio,This Addiction,"February 23, 2010",8,69,85
Shy Child,Liquid Love,"March 15, 2010",11,69,85
Harlem,Hippies,"April 6, 2010",14,69,85
Fantasia,Back to Me,"August 24, 2010",34,69,85
Koool G Murder,Tomorrow Morning,"August 24, 2010",34,69,85
Tobacco,Maniac Meat,"May 25, 2010",21,69,85
Ryan Bingham & the Dead Horses,Junky Star,"August 31, 2010",35,69,85
We Are Wolves,Invisible Violence,"February 23, 2010",8,69,85
Band of Horses,Infinite Arms,"May 18, 2010",20,69,85
Lissie,Catching a Tiger,"August 17, 2010",33,69,85
The Black Crowes,Croweology,"August 3, 2010",31,69,85
The Album Leaf,A Chorus of Storytellers,"February 2, 2010",5,69,85
