artist,album,date,week_num,meta_score,user_score
A Hawk and a Hacksaw,You Have Already Gone to the Other World,"April 2, 2013",14,73,78
Femi Kuti,No Place for My Dream,"June 25, 2013",26,73,78
Quasi,Mole City,"October 1, 2013",40,73,78
James Ferraro,"NYC, Hell 3:00 AM","October 15, 2013",42,73,78
Wax Idols,Discipline +  Desire,"March 26, 2013",13,73,78
Midlake,Antiphon,"November 5, 2013",45,73,78
Youth Lagoon,Wondrous Bughouse,"March 5, 2013",10,73,78
Richard Buckner,Surrounded,"September 3, 2013",36,73,78
Minor Alps,Get There,"October 29, 2013",44,73,78
Meat Puppets,Rat Farm,"April 16, 2013",16,73,78
Widowspeak,Almanac,"January 22, 2013",4,73,78
Palma Violets,180,"March 19, 2013",12,73,78
J. Roddy Walston and the Business,Essential Tremors,"September 10, 2013",37,73,78
Floorplan,Paradise,"July 23, 2013",30,73,78
Akron/Family,Sub Verses,"April 30, 2013",18,73,78
Tunng,Turbines,"June 18, 2013",25,73,78
Machinedrum,Vapor City,"October 22, 2013",43,73,78
The Lonely Island,The  Wack Album,"June 11, 2013",24,73,78
The Alchemist,Albert Einstein,"June 11, 2013",24,73,78
Diarrhea Planet,I'm Rich Beyond Your Wildest Dreams,"August 20, 2013",34,73,78
Boduf Songs,Burnt Up on Re-Entry,"January 29, 2013",5,73,78
Crystal Stilts,Nature Noir,"September 17, 2013",38,73,78
Hebronix,Unreal,"July 9, 2013",28,73,78
Corridos Famosos,"Live at the Great American Music Hall, San Francisco Aug 31-Sept 1 2011","September 10, 2013",37,73,78
Mayer Hawthorne,Where Does This Door Go,"July 16, 2013",29,73,78
Ólafur Arnalds,For Now I Am Winter,"April 2, 2013",14,73,78
Brandt Brauer Frick,Miami,"March 19, 2013",12,73,78
Trentemøller,Lost,"September 24, 2013",39,73,78
The Bryan Ferry Orchestra,The Jazz Age,"February 12, 2013",7,73,78
Jim James,Regions of Light and Sound of God,"February 5, 2013",6,73,78
DIANA,Perpetual Surrender,"August 20, 2013",34,73,78
Washed Out,Paracosm,"August 13, 2013",33,73,78
The John Steel Singers,Everything's a Thread,"November 8, 2013",45,73,78
Alison Moyet,The Minutes,"June 11, 2013",24,73,78
Man Man,On Oni Pond,"September 10, 2013",37,73,78
